pos,neg,total_loss
1.0713196992874146,0.011587907560169697,1.0829075574874878
1.0727899074554443,0.014078566804528236,1.0868685245513916
1.0531651973724365,0.006360056810081005,1.0595252513885498
1.0395967960357666,0.010769200511276722,1.0503660440444946
1.0158222913742065,0.013159757480025291,1.0289820432662964
